homo,lumo,gap,single_bond,double_bond,triple_bond,aromatic_bond
-0.193,-0.104,0.089,27.0,0.0,0.0,36.0
-0.177,-0.126,0.051,27.0,0.0,0.0,36.0
-0.234,-0.078,0.156,27.0,0.0,0.0,36.0
-0.202,-0.102,0.1,27.0,0.0,0.0,36.0
-0.194,-0.104,0.09,27.0,0.0,0.0,36.0
-0.178,-0.127,0.051,27.0,0.0,0.0,36.0
-0.236,-0.078,0.158,27.0,0.0,0.0,36.0
-0.204,-0.103,0.101,27.0,0.0,0.0,36.0
-0.193,-0.104,0.089,27.0,0.0,0.0,36.0
-0.177,-0.126,0.051,27.0,0.0,0.0,36.0
-0.235,-0.077,0.158,27.0,0.0,0.0,36.0
-0.203,-0.102,0.101,27.0,0.0,0.0,36.0
-0.193,-0.103,0.09,27.0,0.0,0.0,36.0
-0.177,-0.126,0.051,27.0,0.0,0.0,36.0
-0.235,-0.077,0.158,27.0,0.0,0.0,36.0
-0.203,-0.102,0.101,27.0,0.0,0.0,36.0
-0.194,-0.103,0.091,27.0,0.0,0.0,36.0
-0.177,-0.126,0.051,27.0,0.0,0.0,36.0
-0.235,-0.077,0.158,27.0,0.0,0.0,36.0
-0.203,-0.102,0.101,27.0,0.0,0.0,36.0
-0.193,-0.104,0.089,27.0,0.0,0.0,36.0
-0.177,-0.126,0.051,27.0,0.0,0.0,36.0
-0.235,-0.077,0.158,27.0,0.0,0.0,36.0
-0.203,-0.102,0.101,27.0,0.0,0.0,36.0
-0.193,-0.103,0.09,27.0,0.0,0.0,36.0
-0.177,-0.126,0.051,27.0,0.0,0.0,36.0
-0.235,-0.077,0.158,27.0,0.0,0.0,36.0
-0.203,-0.102,0.101,27.0,0.0,0.0,36.0
-0.193,-0.104,0.089,27.0,0.0,0.0,36.0
-0.177,-0.127,0.05,27.0,0.0,0.0,36.0
-0.235,-0.078,0.157,27.0,0.0,0.0,36.0
-0.203,-0.102,0.101,27.0,0.0,0.0,36.0
-0.193,-0.104,0.089,27.0,0.0,0.0,36.0
-0.177,-0.127,0.05,27.0,0.0,0.0,36.0
-0.235,-0.078,0.157,27.0,0.0,0.0,36.0
-0.203,-0.102,0.101,27.0,0.0,0.0,36.0
-0.194,-0.104,0.09,27.0,0.0,0.0,36.0
-0.177,-0.126,0.051,27.0,0.0,0.0,36.0
-0.235,-0.078,0.157,27.0,0.0,0.0,36.0
-0.203,-0.102,0.101,27.0,0.0,0.0,36.0
-0.186,-0.117,0.069,58.0,2.0,0.0,46.0
-0.171,-0.14,0.031,58.0,2.0,0.0,46.0
-0.226,-0.091,0.135,58.0,2.0,0.0,46.0
-0.195,-0.116,0.079,58.0,2.0,0.0,46.0
-0.186,-0.115,0.071,58.0,2.0,0.0,46.0
-0.17,-0.137,0.033,58.0,2.0,0.0,46.0
-0.227,-0.088,0.139,58.0,2.0,0.0,46.0
-0.195,-0.113,0.082,58.0,2.0,0.0,46.0
-0.186,-0.117,0.069,58.0,2.0,0.0,46.0
-0.171,-0.14,0.031,58.0,2.0,0.0,46.0
-0.226,-0.091,0.135,58.0,2.0,0.0,46.0
-0.195,-0.116,0.079,58.0,2.0,0.0,46.0
-0.185,-0.115,0.07,58.0,2.0,0.0,46.0
-0.17,-0.137,0.033,58.0,2.0,0.0,46.0
-0.226,-0.088,0.138,58.0,2.0,0.0,46.0
-0.194,-0.113,0.081,58.0,2.0,0.0,46.0
-0.185,-0.115,0.07,58.0,2.0,0.0,46.0
-0.17,-0.137,0.033,58.0,2.0,0.0,46.0
-0.225,-0.089,0.136,58.0,2.0,0.0,46.0
-0.194,-0.113,0.081,58.0,2.0,0.0,46.0
-0.185,-0.115,0.07,58.0,2.0,0.0,46.0
-0.169,-0.137,0.032,58.0,2.0,0.0,46.0
-0.225,-0.089,0.136,58.0,2.0,0.0,46.0
-0.193,-0.113,0.08,58.0,2.0,0.0,46.0
-0.185,-0.115,0.07,58.0,2.0,0.0,46.0
-0.169,-0.137,0.032,58.0,2.0,0.0,46.0
-0.225,-0.089,0.136,58.0,2.0,0.0,46.0
-0.193,-0.113,0.08,58.0,2.0,0.0,46.0
-0.186,-0.117,0.069,58.0,2.0,0.0,46.0
-0.171,-0.14,0.031,58.0,2.0,0.0,46.0
-0.226,-0.091,0.135,58.0,2.0,0.0,46.0
-0.195,-0.116,0.079,58.0,2.0,0.0,46.0
-0.186,-0.117,0.069,58.0,2.0,0.0,46.0
-0.171,-0.14,0.031,58.0,2.0,0.0,46.0
-0.227,-0.091,0.136,58.0,2.0,0.0,46.0
-0.195,-0.116,0.079,58.0,2.0,0.0,46.0
-0.186,-0.117,0.069,58.0,2.0,0.0,46.0
-0.171,-0.14,0.031,58.0,2.0,0.0,46.0
-0.226,-0.091,0.135,58.0,2.0,0.0,46.0
-0.195,-0.116,0.079,58.0,2.0,0.0,46.0
-0.185,-0.115,0.07,58.0,2.0,0.0,46.0
-0.17,-0.137,0.033,58.0,2.0,0.0,46.0
-0.226,-0.088,0.138,58.0,2.0,0.0,46.0
-0.194,-0.113,0.081,58.0,2.0,0.0,46.0
-0.185,-0.115,0.07,58.0,2.0,0.0,46.0
-0.17,-0.137,0.033,58.0,2.0,0.0,46.0
-0.225,-0.089,0.136,58.0,2.0,0.0,46.0
-0.194,-0.113,0.081,58.0,2.0,0.0,46.0
-0.183,-0.116,0.067,58.0,2.0,0.0,46.0
-0.168,-0.138,0.03,58.0,2.0,0.0,46.0
-0.223,-0.09,0.133,58.0,2.0,0.0,46.0
-0.192,-0.114,0.078,58.0,2.0,0.0,46.0
-0.185,-0.115,0.07,58.0,2.0,0.0,46.0
-0.17,-0.137,0.033,58.0,2.0,0.0,46.0
-0.226,-0.088,0.138,58.0,2.0,0.0,46.0
-0.194,-0.113,0.081,58.0,2.0,0.0,46.0
-0.185,-0.115,0.07,58.0,2.0,0.0,46.0
-0.169,-0.137,0.032,58.0,2.0,0.0,46.0
-0.225,-0.089,0.136,58.0,2.0,0.0,46.0
-0.194,-0.114,0.08,58.0,2.0,0.0,46.0
-0.186,-0.117,0.069,58.0,2.0,0.0,46.0
-0.171,-0.14,0.031,58.0,2.0,0.0,46.0
-0.226,-0.091,0.135,58.0,2.0,0.0,46.0
-0.195,-0.116,0.079,58.0,2.0,0.0,46.0
-0.193,-0.111,0.082,63.0,11.0,2.0,37.0
-0.179,-0.131,0.048,63.0,11.0,2.0,37.0
-0.23,-0.088,0.142,63.0,11.0,2.0,37.0
-0.201,-0.111,0.09,63.0,11.0,2.0,37.0
-0.192,-0.111,0.081,63.0,11.0,2.0,37.0
-0.178,-0.13,0.048,63.0,11.0,2.0,37.0
-0.23,-0.088,0.142,63.0,11.0,2.0,37.0
-0.201,-0.11,0.091,63.0,11.0,2.0,37.0
-0.195,-0.112,0.083,63.0,11.0,2.0,37.0
-0.181,-0.132,0.049,63.0,11.0,2.0,37.0
-0.233,-0.089,0.144,63.0,11.0,2.0,37.0
-0.204,-0.112,0.092,63.0,11.0,2.0,37.0
-0.192,-0.111,0.081,63.0,11.0,2.0,37.0
-0.178,-0.13,0.048,63.0,11.0,2.0,37.0
-0.23,-0.087,0.143,63.0,11.0,2.0,37.0
-0.201,-0.11,0.091,63.0,11.0,2.0,37.0
-0.192,-0.111,0.081,63.0,11.0,2.0,37.0
-0.178,-0.13,0.048,63.0,11.0,2.0,37.0
-0.23,-0.088,0.142,63.0,11.0,2.0,37.0
-0.201,-0.111,0.09,63.0,11.0,2.0,37.0
-0.195,-0.113,0.082,63.0,11.0,2.0,37.0
-0.181,-0.132,0.049,63.0,11.0,2.0,37.0
-0.233,-0.09,0.143,63.0,11.0,2.0,37.0
-0.204,-0.112,0.092,63.0,11.0,2.0,37.0
-0.193,-0.112,0.081,63.0,11.0,2.0,37.0
-0.179,-0.131,0.048,63.0,11.0,2.0,37.0
-0.231,-0.089,0.142,63.0,11.0,2.0,37.0
-0.202,-0.111,0.091,63.0,11.0,2.0,37.0
-0.194,-0.112,0.082,63.0,11.0,2.0,37.0
-0.179,-0.131,0.048,63.0,11.0,2.0,37.0
-0.232,-0.088,0.144,63.0,11.0,2.0,37.0
-0.202,-0.111,0.091,63.0,11.0,2.0,37.0
-0.193,-0.112,0.081,63.0,11.0,2.0,37.0
-0.179,-0.131,0.048,63.0,11.0,2.0,37.0
-0.231,-0.088,0.143,63.0,11.0,2.0,37.0
-0.202,-0.111,0.091,63.0,11.0,2.0,37.0
-0.192,-0.111,0.081,63.0,11.0,2.0,37.0
-0.178,-0.13,0.048,63.0,11.0,2.0,37.0
-0.23,-0.088,0.142,63.0,11.0,2.0,37.0
-0.201,-0.11,0.091,63.0,11.0,2.0,37.0
-0.194,-0.113,0.081,63.0,11.0,2.0,37.0
-0.18,-0.132,0.048,63.0,11.0,2.0,37.0
-0.232,-0.09,0.142,63.0,11.0,2.0,37.0
-0.203,-0.112,0.091,63.0,11.0,2.0,37.0
-0.193,-0.112,0.081,63.0,11.0,2.0,37.0
-0.179,-0.132,0.047,63.0,11.0,2.0,37.0
-0.231,-0.089,0.142,63.0,11.0,2.0,37.0
-0.202,-0.112,0.09,63.0,11.0,2.0,37.0
-0.192,-0.11,0.082,63.0,11.0,2.0,37.0
-0.178,-0.129,0.049,63.0,11.0,2.0,37.0
-0.23,-0.087,0.143,63.0,11.0,2.0,37.0
-0.2,-0.109,0.091,63.0,11.0,2.0,37.0
-0.193,-0.111,0.082,63.0,11.0,2.0,37.0
-0.179,-0.13,0.049,63.0,11.0,2.0,37.0
-0.231,-0.087,0.144,63.0,11.0,2.0,37.0
-0.202,-0.11,0.092,63.0,11.0,2.0,37.0
-0.193,-0.112,0.081,63.0,11.0,2.0,37.0
-0.179,-0.131,0.048,63.0,11.0,2.0,37.0
-0.231,-0.089,0.142,63.0,11.0,2.0,37.0
-0.202,-0.111,0.091,63.0,11.0,2.0,37.0
-0.194,-0.112,0.082,63.0,11.0,2.0,37.0
-0.18,-0.131,0.049,63.0,11.0,2.0,37.0
-0.231,-0.089,0.142,63.0,11.0,2.0,37.0
-0.202,-0.112,0.09,63.0,11.0,2.0,37.0
-0.194,-0.113,0.081,63.0,11.0,2.0,37.0
-0.18,-0.132,0.048,63.0,11.0,2.0,37.0
-0.232,-0.09,0.142,63.0,11.0,2.0,37.0
-0.203,-0.113,0.09,63.0,11.0,2.0,37.0
-0.194,-0.112,0.082,63.0,11.0,2.0,37.0
-0.18,-0.131,0.049,63.0,11.0,2.0,37.0
-0.232,-0.089,0.143,63.0,11.0,2.0,37.0
-0.203,-0.112,0.091,63.0,11.0,2.0,37.0
-0.194,-0.112,0.082,63.0,11.0,2.0,37.0
-0.18,-0.131,0.049,63.0,11.0,2.0,37.0
-0.232,-0.089,0.143,63.0,11.0,2.0,37.0
-0.203,-0.111,0.092,63.0,11.0,2.0,37.0
-0.194,-0.113,0.081,63.0,11.0,2.0,37.0
-0.179,-0.132,0.047,63.0,11.0,2.0,37.0
-0.231,-0.089,0.142,63.0,11.0,2.0,37.0
-0.202,-0.112,0.09,63.0,11.0,2.0,37.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.2,-0.086,0.114,25.0,0.0,0.0,34.0
-0.19,-0.088,0.102,25.0,0.0,0.0,34.0
-0.174,-0.109,0.065,25.0,0.0,0.0,34.0
-0.232,-0.064,0.168,25.0,0.0,0.0,34.0
-0.2,-0.087,0.113,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.199,-0.086,0.113,25.0,0.0,0.0,34.0
-0.19,-0.088,0.102,25.0,0.0,0.0,34.0
-0.174,-0.109,0.065,25.0,0.0,0.0,34.0
-0.232,-0.064,0.168,25.0,0.0,0.0,34.0
-0.2,-0.087,0.113,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.2,-0.086,0.114,25.0,0.0,0.0,34.0
-0.19,-0.088,0.102,25.0,0.0,0.0,34.0
-0.174,-0.109,0.065,25.0,0.0,0.0,34.0
-0.232,-0.064,0.168,25.0,0.0,0.0,34.0
-0.2,-0.087,0.113,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.2,-0.086,0.114,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.2,-0.086,0.114,25.0,0.0,0.0,34.0
-0.19,-0.088,0.102,25.0,0.0,0.0,34.0
-0.174,-0.109,0.065,25.0,0.0,0.0,34.0
-0.232,-0.064,0.168,25.0,0.0,0.0,34.0
-0.2,-0.087,0.113,25.0,0.0,0.0,34.0
-0.19,-0.088,0.102,25.0,0.0,0.0,34.0
-0.174,-0.109,0.065,25.0,0.0,0.0,34.0
-0.232,-0.064,0.168,25.0,0.0,0.0,34.0
-0.2,-0.087,0.113,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.2,-0.086,0.114,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.199,-0.086,0.113,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.2,-0.086,0.114,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.2,-0.086,0.114,25.0,0.0,0.0,34.0
-0.19,-0.088,0.102,25.0,0.0,0.0,34.0
-0.174,-0.109,0.065,25.0,0.0,0.0,34.0
-0.232,-0.064,0.168,25.0,0.0,0.0,34.0
-0.2,-0.087,0.113,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.231,-0.063,0.168,25.0,0.0,0.0,34.0
-0.199,-0.086,0.113,25.0,0.0,0.0,34.0
-0.19,-0.088,0.102,25.0,0.0,0.0,34.0
-0.174,-0.109,0.065,25.0,0.0,0.0,34.0
-0.232,-0.064,0.168,25.0,0.0,0.0,34.0
-0.2,-0.087,0.113,25.0,0.0,0.0,34.0
-0.19,-0.087,0.103,25.0,0.0,0.0,34.0
-0.174,-0.108,0.066,25.0,0.0,0.0,34.0
-0.232,-0.063,0.169,25.0,0.0,0.0,34.0
-0.199,-0.086,0.113,25.0,0.0,0.0,34.0
-0.185,-0.089,0.096,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.225,-0.066,0.159,25.0,0.0,0.0,34.0
-0.194,-0.089,0.105,25.0,0.0,0.0,34.0
-0.185,-0.089,0.096,25.0,0.0,0.0,34.0
-0.169,-0.109,0.06,25.0,0.0,0.0,34.0
-0.225,-0.065,0.16,25.0,0.0,0.0,34.0
-0.194,-0.088,0.106,25.0,0.0,0.0,34.0
-0.186,-0.089,0.097,25.0,0.0,0.0,34.0
-0.17,-0.11,0.06,25.0,0.0,0.0,34.0
-0.226,-0.066,0.16,25.0,0.0,0.0,34.0
-0.195,-0.089,0.106,25.0,0.0,0.0,34.0
-0.185,-0.09,0.095,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.226,-0.066,0.16,25.0,0.0,0.0,34.0
-0.195,-0.089,0.106,25.0,0.0,0.0,34.0
-0.186,-0.089,0.097,25.0,0.0,0.0,34.0
-0.17,-0.11,0.06,25.0,0.0,0.0,34.0
-0.226,-0.066,0.16,25.0,0.0,0.0,34.0
-0.195,-0.089,0.106,25.0,0.0,0.0,34.0
-0.185,-0.089,0.096,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.225,-0.066,0.159,25.0,0.0,0.0,34.0
-0.194,-0.089,0.105,25.0,0.0,0.0,34.0
-0.185,-0.09,0.095,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.225,-0.066,0.159,25.0,0.0,0.0,34.0
-0.194,-0.089,0.105,25.0,0.0,0.0,34.0
-0.185,-0.09,0.095,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.225,-0.066,0.159,25.0,0.0,0.0,34.0
-0.194,-0.089,0.105,25.0,0.0,0.0,34.0
-0.186,-0.089,0.097,25.0,0.0,0.0,34.0
-0.17,-0.11,0.06,25.0,0.0,0.0,34.0
-0.226,-0.066,0.16,25.0,0.0,0.0,34.0
-0.195,-0.089,0.106,25.0,0.0,0.0,34.0
-0.185,-0.09,0.095,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.225,-0.066,0.159,25.0,0.0,0.0,34.0
-0.194,-0.089,0.105,25.0,0.0,0.0,34.0
-0.185,-0.089,0.096,25.0,0.0,0.0,34.0
-0.169,-0.109,0.06,25.0,0.0,0.0,34.0
-0.225,-0.065,0.16,25.0,0.0,0.0,34.0
-0.194,-0.088,0.106,25.0,0.0,0.0,34.0
-0.185,-0.09,0.095,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.225,-0.066,0.159,25.0,0.0,0.0,34.0
-0.194,-0.089,0.105,25.0,0.0,0.0,34.0
-0.186,-0.089,0.097,25.0,0.0,0.0,34.0
-0.17,-0.11,0.06,25.0,0.0,0.0,34.0
-0.226,-0.066,0.16,25.0,0.0,0.0,34.0
-0.195,-0.088,0.107,25.0,0.0,0.0,34.0
-0.186,-0.089,0.097,25.0,0.0,0.0,34.0
-0.17,-0.11,0.06,25.0,0.0,0.0,34.0
-0.226,-0.066,0.16,25.0,0.0,0.0,34.0
-0.195,-0.088,0.107,25.0,0.0,0.0,34.0
-0.184,-0.089,0.095,25.0,0.0,0.0,34.0
-0.168,-0.109,0.059,25.0,0.0,0.0,34.0
-0.225,-0.065,0.16,25.0,0.0,0.0,34.0
-0.193,-0.088,0.105,25.0,0.0,0.0,34.0
-0.185,-0.09,0.095,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.225,-0.066,0.159,25.0,0.0,0.0,34.0
-0.194,-0.089,0.105,25.0,0.0,0.0,34.0
-0.185,-0.09,0.095,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.225,-0.066,0.159,25.0,0.0,0.0,34.0
-0.194,-0.089,0.105,25.0,0.0,0.0,34.0
-0.185,-0.09,0.095,25.0,0.0,0.0,34.0
-0.169,-0.11,0.059,25.0,0.0,0.0,34.0
-0.225,-0.066,0.159,25.0,0.0,0.0,34.0
-0.194,-0.089,0.105,25.0,0.0,0.0,34.0
-0.188,-0.107,0.081,54.0,0.0,0.0,64.0
-0.173,-0.127,0.046,54.0,0.0,0.0,64.0
-0.23,-0.082,0.148,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.189,-0.106,0.083,54.0,0.0,0.0,64.0
-0.173,-0.127,0.046,54.0,0.0,0.0,64.0
-0.23,-0.082,0.148,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.189,-0.106,0.083,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.23,-0.082,0.148,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.188,-0.106,0.082,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.229,-0.082,0.147,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.188,-0.106,0.082,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.23,-0.082,0.148,54.0,0.0,0.0,64.0
-0.197,-0.106,0.091,54.0,0.0,0.0,64.0
-0.188,-0.107,0.081,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.229,-0.082,0.147,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.188,-0.106,0.082,54.0,0.0,0.0,64.0
-0.173,-0.127,0.046,54.0,0.0,0.0,64.0
-0.23,-0.081,0.149,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.188,-0.106,0.082,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.23,-0.082,0.148,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.188,-0.106,0.082,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.23,-0.082,0.148,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.188,-0.106,0.082,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.23,-0.082,0.148,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.188,-0.106,0.082,54.0,0.0,0.0,64.0
-0.173,-0.127,0.046,54.0,0.0,0.0,64.0
-0.23,-0.082,0.148,54.0,0.0,0.0,64.0
-0.198,-0.106,0.092,54.0,0.0,0.0,64.0
-0.188,-0.106,0.082,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.229,-0.082,0.147,54.0,0.0,0.0,64.0
-0.197,-0.106,0.091,54.0,0.0,0.0,64.0
-0.188,-0.107,0.081,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.229,-0.082,0.147,54.0,0.0,0.0,64.0
-0.197,-0.106,0.091,54.0,0.0,0.0,64.0
-0.188,-0.106,0.082,54.0,0.0,0.0,64.0
-0.173,-0.128,0.045,54.0,0.0,0.0,64.0
-0.229,-0.082,0.147,54.0,0.0,0.0,64.0
-0.197,-0.106,0.091,54.0,0.0,0.0,64.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.112,0.059,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.197,-0.093,0.104,25.0,0.0,0.0,34.0
-0.189,-0.094,0.095,25.0,0.0,0.0,34.0
-0.173,-0.113,0.06,25.0,0.0,0.0,34.0
-0.23,-0.071,0.159,25.0,0.0,0.0,34.0
-0.199,-0.093,0.106,25.0,0.0,0.0,34.0
-0.189,-0.094,0.095,25.0,0.0,0.0,34.0
-0.172,-0.113,0.059,25.0,0.0,0.0,34.0
-0.23,-0.071,0.159,25.0,0.0,0.0,34.0
-0.199,-0.093,0.106,25.0,0.0,0.0,34.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.112,0.059,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.197,-0.093,0.104,25.0,0.0,0.0,34.0
-0.189,-0.094,0.095,25.0,0.0,0.0,34.0
-0.173,-0.113,0.06,25.0,0.0,0.0,34.0
-0.23,-0.071,0.159,25.0,0.0,0.0,34.0
-0.199,-0.093,0.106,25.0,0.0,0.0,34.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.112,0.059,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.198,-0.093,0.105,25.0,0.0,0.0,34.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.113,0.058,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.198,-0.093,0.105,25.0,0.0,0.0,34.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.113,0.058,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.198,-0.093,0.105,25.0,0.0,0.0,34.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.113,0.058,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.197,-0.093,0.104,25.0,0.0,0.0,34.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.113,0.058,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.198,-0.093,0.105,25.0,0.0,0.0,34.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.113,0.058,25.0,0.0,0.0,34.0
-0.229,-0.07,0.159,25.0,0.0,0.0,34.0
-0.198,-0.093,0.105,25.0,0.0,0.0,34.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.113,0.058,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.197,-0.093,0.104,25.0,0.0,0.0,34.0
-0.188,-0.093,0.095,25.0,0.0,0.0,34.0
-0.171,-0.113,0.058,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.198,-0.093,0.105,25.0,0.0,0.0,34.0
-0.189,-0.093,0.096,25.0,0.0,0.0,34.0
-0.172,-0.112,0.06,25.0,0.0,0.0,34.0
-0.23,-0.07,0.16,25.0,0.0,0.0,34.0
-0.199,-0.092,0.107,25.0,0.0,0.0,34.0
-0.189,-0.094,0.095,25.0,0.0,0.0,34.0
-0.172,-0.113,0.059,25.0,0.0,0.0,34.0
-0.229,-0.072,0.157,25.0,0.0,0.0,34.0
-0.198,-0.093,0.105,25.0,0.0,0.0,34.0
-0.189,-0.093,0.096,25.0,0.0,0.0,34.0
-0.172,-0.113,0.059,25.0,0.0,0.0,34.0
-0.23,-0.071,0.159,25.0,0.0,0.0,34.0
-0.198,-0.093,0.105,25.0,0.0,0.0,34.0
-0.189,-0.093,0.096,25.0,0.0,0.0,34.0
-0.172,-0.113,0.059,25.0,0.0,0.0,34.0
-0.229,-0.071,0.158,25.0,0.0,0.0,34.0
-0.198,-0.093,0.105,25.0,0.0,0.0,34.0
-0.19,-0.071,0.119,27.0,2.0,0.0,26.0
-0.173,-0.094,0.079,27.0,2.0,0.0,26.0
-0.233,-0.044,0.189,27.0,2.0,0.0,26.0
-0.199,-0.069,0.13,27.0,2.0,0.0,26.0
-0.19,-0.069,0.121,27.0,2.0,0.0,26.0
-0.173,-0.092,0.081,27.0,2.0,0.0,26.0
-0.232,-0.042,0.19,27.0,2.0,0.0,26.0
-0.199,-0.067,0.132,27.0,2.0,0.0,26.0
-0.19,-0.07,0.12,27.0,2.0,0.0,26.0
-0.172,-0.094,0.078,27.0,2.0,0.0,26.0
-0.232,-0.044,0.188,27.0,2.0,0.0,26.0
-0.199,-0.068,0.131,27.0,2.0,0.0,26.0
-0.191,-0.072,0.119,27.0,2.0,0.0,26.0
